song_name,song_artist,track number,country,start date,end date,Analysis
Liberdade Provisória - Ao Vivo,Henrique &amp; Juliano,1,Brazil,2020-02-14,2020-02-21,could not determine analysis
Tudo Ok,Thiaguinho MT,2,Brazil,2020-02-14,2020-02-21,Positive
A Gente Fez Amor - Ao Vivo,Gusttavo Lima,3,Brazil,2020-02-14,2020-02-21,could not determine analysis
SENTADÃO,Pedro Sampaio,4,Brazil,2020-02-14,2020-02-21,Negative
Vem Me Satisfazer,MC Ingryd,5,Brazil,2020-02-14,2020-02-21,Negative
Com ou Sem Mim - Ao Vivo,Gustavo Mioto,6,Brazil,2020-02-14,2020-02-21,Negative
Graveto - Ao Vivo,Marília Mendonça,7,Brazil,2020-02-14,2020-02-21,could not determine analysis
Dance Monkey,Tones And I,8,Brazil,2020-02-14,2020-02-21,Neutral
Combatchy (feat. MC Rebecca),Anitta,9,Brazil,2020-02-14,2020-02-21,Negative
S de Saudade,Luíza &amp; Maurílio,10,Brazil,2020-02-14,2020-02-21,could not determine analysis
Surtada - Remix Brega Funk,Dadá Boladão,11,Brazil,2020-02-14,2020-02-21,Neutral
Bebi Minha Bicicleta (Coração Falido) - Ao Vivo,Zé Neto &amp; Cristiano,12,Brazil,2020-02-14,2020-02-21,could not determine analysis
Cheirosa - Ao Vivo,Jorge &amp; Mateus,13,Brazil,2020-02-14,2020-02-21,could not determine analysis
Litrão - Ao Vivo,Matheus &amp; Kauan,14,Brazil,2020-02-14,2020-02-21,could not determine analysis
Porta Mala,Os Parazim,15,Brazil,2020-02-14,2020-02-21,could not determine analysis
Rave de Favela (feat. BEAM),Major Lazer,16,Brazil,2020-02-14,2020-02-21,Negative
Supera - Ao Vivo,Marília Mendonça,17,Brazil,2020-02-14,2020-02-21,Positive
3 Batidas - Ao Vivo,Guilherme &amp; Benuto,18,Brazil,2020-02-14,2020-02-21,could not determine analysis
Amor de Que,Pabllo Vittar,19,Brazil,2020-02-14,2020-02-21,Positive
Don't Start Now,Dua Lipa,20,Brazil,2020-02-14,2020-02-21,Negative
