song_name,song_artist,track number,country,start date,end date,Analysis
The Box,Roddy Ricch,1,Bulgaria,2020-03-06,2020-03-13,Negative
Blinding Lights,The Weeknd,2,Bulgaria,2020-03-06,2020-03-13,Negative
Godzilla (feat. Juice WRLD),Eminem,3,Bulgaria,2020-03-06,2020-03-13,Neutral
Roses - Imanbek Remix,SAINt JHN,4,Bulgaria,2020-03-06,2020-03-13,Negative
Don't Start Now,Dua Lipa,5,Bulgaria,2020-03-06,2020-03-13,Negative
Dance Monkey,Tones And I,6,Bulgaria,2020-03-06,2020-03-13,Neutral
After Hours,The Weeknd,7,Bulgaria,2020-03-06,2020-03-13,Negative
Falling,Trevor Daniel,8,Bulgaria,2020-03-06,2020-03-13,Positive
Life Is Good (feat. Drake),Future,9,Bulgaria,2020-03-06,2020-03-13,Positive
Physical,Dua Lipa,10,Bulgaria,2020-03-06,2020-03-13,Positive
Say So,Doja Cat,11,Bulgaria,2020-03-06,2020-03-13,Positive
ROXANNE,Arizona Zervas,12,Bulgaria,2020-03-06,2020-03-13,Positive
No Time To Die,Billie Eilish,13,Bulgaria,2020-03-06,2020-03-13,Negative
bad guy,Billie Eilish,14,Bulgaria,2020-03-06,2020-03-13,Negative
everything i wanted,Billie Eilish,15,Bulgaria,2020-03-06,2020-03-13,Negative
P2,Lil Uzi Vert,16,Bulgaria,2020-03-06,2020-03-13,Positive
Intentions (feat. Quavo),Justin Bieber,17,Bulgaria,2020-03-06,2020-03-13,Positive
Blueberry Faygo,Lil Mosey,18,Bulgaria,2020-03-06,2020-03-13,Negative
Boss Bitch,Doja Cat,19,Bulgaria,2020-03-06,2020-03-13,Negative
HIGHEST IN THE ROOM,Travis Scott,20,Bulgaria,2020-03-06,2020-03-13,Positive
