song_name,song_artist,track number,country,start date,end date,Analysis
The Box,Roddy Ricch,1,United states,2020-01-03,2020-01-10,Negative
ROXANNE,Arizona Zervas,2,United states,2020-01-03,2020-01-10,Positive
Yummy,Justin Bieber,3,United states,2020-01-03,2020-01-10,Positive
Circles,Post Malone,4,United states,2020-01-03,2020-01-10,Positive
BOP,DaBaby,5,United states,2020-01-03,2020-01-10,Negative
Falling,Trevor Daniel,6,United states,2020-01-03,2020-01-10,Positive
Dance Monkey,Tones And I,7,United states,2020-01-03,2020-01-10,Neutral
Bandit (with YoungBoy Never Broke Again),Juice WRLD,8,United states,2020-01-03,2020-01-10,Positive
Futsal Shuffle 2020,Lil Uzi Vert,9,United states,2020-01-03,2020-01-10,Negative
everything i wanted,Billie Eilish,10,United states,2020-01-03,2020-01-10,Negative
Ballin' (with Roddy Ricch),Mustard,11,United states,2020-01-03,2020-01-10,Positive
Blinding Lights,The Weeknd,12,United states,2020-01-03,2020-01-10,Negative
Adore You,Harry Styles,13,United states,2020-01-03,2020-01-10,Positive
Suicidal,YNW Melly,14,United states,2020-01-03,2020-01-10,Negative
My Oh My (feat. DaBaby),Camila Cabello,15,United states,2020-01-03,2020-01-10,Neutral
Don't Start Now,Dua Lipa,16,United states,2020-01-03,2020-01-10,Negative
No Idea,Don Toliver,17,United states,2020-01-03,2020-01-10,Positive
hot girl bummer,blackbear,18,United states,2020-01-03,2020-01-10,Negative
VIBEZ,DaBaby,19,United states,2020-01-03,2020-01-10,Negative
Watermelon Sugar,Harry Styles,20,United states,2020-01-03,2020-01-10,Positive
