song_name,song_artist,track number,country,start date,end date,Analysis
Liberdade Provisória - Ao Vivo,Henrique &amp; Juliano,1,Brazil,2020-03-06,2020-03-13,could not determine analysis
A Gente Fez Amor - Ao Vivo,Gusttavo Lima,2,Brazil,2020-03-06,2020-03-13,could not determine analysis
Graveto - Ao Vivo,Marília Mendonça,3,Brazil,2020-03-06,2020-03-13,could not determine analysis
Litrão - Ao Vivo,Matheus &amp; Kauan,4,Brazil,2020-03-06,2020-03-13,could not determine analysis
SENTADÃO,Pedro Sampaio,5,Brazil,2020-03-06,2020-03-13,Negative
Rave de Favela (feat. BEAM),Major Lazer,6,Brazil,2020-03-06,2020-03-13,Negative
Cheirosa - Ao Vivo,Jorge &amp; Mateus,7,Brazil,2020-03-06,2020-03-13,could not determine analysis
Tudo Ok,Thiaguinho MT,8,Brazil,2020-03-06,2020-03-13,Positive
Dance Monkey,Tones And I,9,Brazil,2020-03-06,2020-03-13,Neutral
S de Saudade,Luíza &amp; Maurílio,10,Brazil,2020-03-06,2020-03-13,could not determine analysis
Vem Me Satisfazer,MC Ingryd,11,Brazil,2020-03-06,2020-03-13,Negative
Bebi Minha Bicicleta (Coração Falido) - Ao Vivo,Zé Neto &amp; Cristiano,12,Brazil,2020-03-06,2020-03-13,could not determine analysis
Com ou Sem Mim - Ao Vivo,Gustavo Mioto,13,Brazil,2020-03-06,2020-03-13,Negative
Don't Start Now,Dua Lipa,14,Brazil,2020-03-06,2020-03-13,Negative
3 Batidas - Ao Vivo,Guilherme &amp; Benuto,15,Brazil,2020-03-06,2020-03-13,could not determine analysis
Supera - Ao Vivo,Marília Mendonça,16,Brazil,2020-03-06,2020-03-13,Positive
Combatchy (feat. MC Rebecca),Anitta,17,Brazil,2020-03-06,2020-03-13,Negative
Volta por Baixo - Ao Vivo,Henrique &amp; Juliano,18,Brazil,2020-03-06,2020-03-13,could not determine analysis
Te Prometo,Dennis DJ,19,Brazil,2020-03-06,2020-03-13,Neutral
Tijolão - Ao Vivo,Jorge &amp; Mateus,20,Brazil,2020-03-06,2020-03-13,could not determine analysis
