song_name,song_artist,track number,country,start date,end date,Analysis
The Box,Roddy Ricch,1,United states,2020-01-10,2020-01-17,Negative
Life Is Good (feat. Drake),Future,2,United states,2020-01-10,2020-01-17,Positive
Good News,Mac Miller,3,United states,2020-01-10,2020-01-17,Negative
ROXANNE,Arizona Zervas,4,United states,2020-01-10,2020-01-17,Positive
BOP,DaBaby,5,United states,2020-01-10,2020-01-17,Negative
Yummy,Justin Bieber,6,United states,2020-01-10,2020-01-17,Positive
Circles,Post Malone,7,United states,2020-01-10,2020-01-17,Positive
Falling,Trevor Daniel,8,United states,2020-01-10,2020-01-17,Positive
Futsal Shuffle 2020,Lil Uzi Vert,9,United states,2020-01-10,2020-01-17,Negative
Suicidal,YNW Melly,10,United states,2020-01-10,2020-01-17,Negative
Bandit (with YoungBoy Never Broke Again),Juice WRLD,11,United states,2020-01-10,2020-01-17,Positive
Rare,Selena Gomez,12,United states,2020-01-10,2020-01-17,Positive
Dance Monkey,Tones And I,13,United states,2020-01-10,2020-01-17,Neutral
Ballin' (with Roddy Ricch),Mustard,14,United states,2020-01-10,2020-01-17,Positive
You should be sad,Halsey,15,United states,2020-01-10,2020-01-17,Negative
Blinding Lights,The Weeknd,16,United states,2020-01-10,2020-01-17,Negative
everything i wanted,Billie Eilish,17,United states,2020-01-10,2020-01-17,Negative
Sum 2 Prove,Lil Baby,18,United states,2020-01-10,2020-01-17,Negative
Lose You To Love Me,Selena Gomez,19,United states,2020-01-10,2020-01-17,Positive
Adore You,Harry Styles,20,United states,2020-01-10,2020-01-17,Positive
