song_name,song_artist,track number,country,start date,end date,Analysis
Combatchy (feat. MC Rebecca),Anitta,1,Brazil,2019-12-06,2019-12-13,Negative
Surtada - Remix Brega Funk,Dadá Boladão,2,Brazil,2019-12-06,2019-12-13,Neutral
SENTADÃO,Pedro Sampaio,3,Brazil,2019-12-06,2019-12-13,Negative
Supera - Ao Vivo,Marília Mendonça,4,Brazil,2019-12-06,2019-12-13,Positive
Liberdade Provisória,Henrique &amp; Juliano,5,Brazil,2019-12-06,2019-12-13,could not determine analysis
Cheirosa - Ao Vivo,Jorge &amp; Mateus,6,Brazil,2019-12-06,2019-12-13,could not determine analysis
Gaiola É o Troco,MC Du Black,7,Brazil,2019-12-06,2019-12-13,Positive
Some que ele vem atrás,Anitta,8,Brazil,2019-12-06,2019-12-13,Neutral
Verdinha,Ludmilla,9,Brazil,2019-12-06,2019-12-13,Negative
Hit Contagiante,Felipe Original,10,Brazil,2019-12-06,2019-12-13,Negative
Chama Ela (feat. Pedro Sampaio),Lexa,11,Brazil,2019-12-06,2019-12-13,Negative
Lençol Dobrado,João Gustavo e Murilo,12,Brazil,2019-12-06,2019-12-13,Positive
Tijolão - Ao Vivo,Jorge &amp; Mateus,13,Brazil,2019-12-06,2019-12-13,could not determine analysis
Ferida Curada,Zé Neto &amp; Cristiano,14,Brazil,2019-12-06,2019-12-13,could not determine analysis
Quando a vontade bater (Participação especial de PK Delas),Pk,15,Brazil,2019-12-06,2019-12-13,could not determine analysis
Quarta Cadeira - Ao Vivo,Matheus &amp; Kauan,16,Brazil,2019-12-06,2019-12-13,could not determine analysis
Contatinho - Ao Vivo,Leo Santana,17,Brazil,2019-12-06,2019-12-13,Neutral
3 Batidas - Ao Vivo,Guilherme &amp; Benuto,18,Brazil,2019-12-06,2019-12-13,could not determine analysis
menina solta,Giulia Be,19,Brazil,2019-12-06,2019-12-13,Positive
To Voando Alto,Mc Poze do Rodo,20,Brazil,2019-12-06,2019-12-13,Neutral
