song_name,song_artist,track number,country,start date,end date,Analysis
Liberdade Provisória,Henrique &amp; Juliano,1,Brazil,2020-01-24,2020-01-31,could not determine analysis
Tudo Ok,Thiaguinho MT,2,Brazil,2020-01-24,2020-01-31,Positive
SENTADÃO,Pedro Sampaio,3,Brazil,2020-01-24,2020-01-31,Negative
A Gente Fez Amor - Ao Vivo,Gusttavo Lima,4,Brazil,2020-01-24,2020-01-31,could not determine analysis
Combatchy (feat. MC Rebecca),Anitta,5,Brazil,2020-01-24,2020-01-31,Negative
Graveto - Ao Vivo,Marília Mendonça,6,Brazil,2020-01-24,2020-01-31,could not determine analysis
Vem Me Satisfazer,MC Ingryd,7,Brazil,2020-01-24,2020-01-31,Negative
Dance Monkey,Tones And I,8,Brazil,2020-01-24,2020-01-31,Neutral
Surtada - Remix Brega Funk,Dadá Boladão,9,Brazil,2020-01-24,2020-01-31,Neutral
Bebi Minha Bicicleta (Coração Falido) - Ao Vivo,Zé Neto &amp; Cristiano,10,Brazil,2020-01-24,2020-01-31,could not determine analysis
Cheirosa - Ao Vivo,Jorge &amp; Mateus,11,Brazil,2020-01-24,2020-01-31,could not determine analysis
S de Saudade,Luíza &amp; Maurílio,12,Brazil,2020-01-24,2020-01-31,could not determine analysis
Supera - Ao Vivo,Marília Mendonça,13,Brazil,2020-01-24,2020-01-31,Positive
Com ou Sem Mim - Ao Vivo,Gustavo Mioto,14,Brazil,2020-01-24,2020-01-31,Negative
3 Batidas - Ao Vivo,Guilherme &amp; Benuto,15,Brazil,2020-01-24,2020-01-31,could not determine analysis
Porta Mala,Os Parazim,16,Brazil,2020-01-24,2020-01-31,could not determine analysis
Some que ele vem atrás,Anitta,17,Brazil,2020-01-24,2020-01-31,Neutral
Verdinha,Ludmilla,18,Brazil,2020-01-24,2020-01-31,Negative
Gaiola É o Troco,MC Du Black,19,Brazil,2020-01-24,2020-01-31,Positive
menina solta,Giulia Be,20,Brazil,2020-01-24,2020-01-31,Positive
