song_name,song_artist,track number,country,start date,end date,Analysis
The Box,Roddy Ricch,1,United states,2020-01-17,2020-01-24,Negative
Godzilla (feat. Juice WRLD),Eminem,2,United states,2020-01-17,2020-01-24,Neutral
Life Is Good (feat. Drake),Future,3,United states,2020-01-17,2020-01-24,Positive
Good News,Mac Miller,4,United states,2020-01-17,2020-01-24,Negative
ROXANNE,Arizona Zervas,5,United states,2020-01-17,2020-01-24,Positive
Blue World,Mac Miller,6,United states,2020-01-17,2020-01-24,Negative
BOP,DaBaby,7,United states,2020-01-17,2020-01-24,Negative
Suicidal,YNW Melly,8,United states,2020-01-17,2020-01-24,Negative
Circles,Post Malone,9,United states,2020-01-17,2020-01-24,Positive
Falling,Trevor Daniel,10,United states,2020-01-17,2020-01-24,Positive
Circles,Mac Miller,11,United states,2020-01-17,2020-01-24,Positive
You should be sad,Halsey,12,United states,2020-01-17,2020-01-24,Negative
Dance Monkey,Tones And I,13,United states,2020-01-17,2020-01-24,Neutral
Bandit (with YoungBoy Never Broke Again),Juice WRLD,14,United states,2020-01-17,2020-01-24,Positive
Blinding Lights,The Weeknd,15,United states,2020-01-17,2020-01-24,Negative
I Can See,Mac Miller,16,United states,2020-01-17,2020-01-24,Positive
Yummy,Justin Bieber,17,United states,2020-01-17,2020-01-24,Positive
Ballin' (with Roddy Ricch),Mustard,18,United states,2020-01-17,2020-01-24,Positive
Futsal Shuffle 2020,Lil Uzi Vert,19,United states,2020-01-17,2020-01-24,Negative
Unaccommodating (feat. Young M.A),Eminem,20,United states,2020-01-17,2020-01-24,Negative
