song_name,song_artist,track number,country,start date,end date,Analysis
Godzilla (feat. Juice WRLD),Eminem,1,Bulgaria,2020-01-17,2020-01-24,Neutral
The Box,Roddy Ricch,2,Bulgaria,2020-01-17,2020-01-24,Negative
Life Is Good (feat. Drake),Future,3,Bulgaria,2020-01-17,2020-01-24,Positive
Dance Monkey,Tones And I,4,Bulgaria,2020-01-17,2020-01-24,Neutral
Those Kinda Nights (feat. Ed Sheeran),Eminem,5,Bulgaria,2020-01-17,2020-01-24,Positive
"You Gon’ Learn (feat. Royce Da 5'9"" &amp; White Gold)",Eminem,6,Bulgaria,2020-01-17,2020-01-24,could not determine analysis
Darkness,Eminem,7,Bulgaria,2020-01-17,2020-01-24,Negative
Blinding Lights,The Weeknd,8,Bulgaria,2020-01-17,2020-01-24,Negative
Unaccommodating (feat. Young M.A),Eminem,9,Bulgaria,2020-01-17,2020-01-24,Negative
Roses - Imanbek Remix,SAINt JHN,10,Bulgaria,2020-01-17,2020-01-24,Negative
Black Swan,BTS,11,Bulgaria,2020-01-17,2020-01-24,Positive
Falling,Trevor Daniel,12,Bulgaria,2020-01-17,2020-01-24,could not determine analysis
You should be sad,Halsey,13,Bulgaria,2020-01-17,2020-01-24,Negative
Leaving Heaven (feat. Skylar Grey),Eminem,14,Bulgaria,2020-01-17,2020-01-24,Negative
Yummy,Justin Bieber,15,Bulgaria,2020-01-17,2020-01-24,Positive
Don't Start Now,Dua Lipa,16,Bulgaria,2020-01-17,2020-01-24,could not determine analysis
ROXANNE,Arizona Zervas,17,Bulgaria,2020-01-17,2020-01-24,Positive
Premonition - Intro,Eminem,18,Bulgaria,2020-01-17,2020-01-24,Negative
Ayy Macarena,Tyga,19,Bulgaria,2020-01-17,2020-01-24,Negative
Lock It Up (feat. Anderson .Paak),Eminem,20,Bulgaria,2020-01-17,2020-01-24,Positive
