song_name,song_artist,track number,country,start date,end date,Analysis
Liberdade Provisória,Henrique &amp; Juliano,1,Brazil,2020-01-17,2020-01-24,could not determine analysis
Tudo Ok,Thiaguinho MT,2,Brazil,2020-01-17,2020-01-24,Positive
SENTADÃO,Pedro Sampaio,3,Brazil,2020-01-17,2020-01-24,Negative
A Gente Fez Amor - Ao Vivo,Gusttavo Lima,4,Brazil,2020-01-17,2020-01-24,could not determine analysis
Combatchy (feat. MC Rebecca),Anitta,5,Brazil,2020-01-17,2020-01-24,Negative
Graveto - Ao Vivo,Marília Mendonça,6,Brazil,2020-01-17,2020-01-24,could not determine analysis
Dance Monkey,Tones And I,7,Brazil,2020-01-17,2020-01-24,Neutral
Surtada - Remix Brega Funk,Dadá Boladão,8,Brazil,2020-01-17,2020-01-24,Neutral
Bebi Minha Bicicleta (Coração Falido) - Ao Vivo,Zé Neto &amp; Cristiano,9,Brazil,2020-01-17,2020-01-24,could not determine analysis
Cheirosa - Ao Vivo,Jorge &amp; Mateus,10,Brazil,2020-01-17,2020-01-24,could not determine analysis
Supera - Ao Vivo,Marília Mendonça,11,Brazil,2020-01-17,2020-01-24,Positive
Vem Me Satisfazer,MC Ingryd,12,Brazil,2020-01-17,2020-01-24,Negative
S de Saudade,Luíza &amp; Maurílio,13,Brazil,2020-01-17,2020-01-24,could not determine analysis
Some que ele vem atrás,Anitta,14,Brazil,2020-01-17,2020-01-24,Neutral
Verdinha,Ludmilla,15,Brazil,2020-01-17,2020-01-24,Negative
3 Batidas - Ao Vivo,Guilherme &amp; Benuto,16,Brazil,2020-01-17,2020-01-24,could not determine analysis
Porta Mala,Os Parazim,17,Brazil,2020-01-17,2020-01-24,could not determine analysis
Gaiola É o Troco,MC Du Black,18,Brazil,2020-01-17,2020-01-24,could not determine analysis
Hit Contagiante,Felipe Original,19,Brazil,2020-01-17,2020-01-24,Negative
Tijolão - Ao Vivo,Jorge &amp; Mateus,20,Brazil,2020-01-17,2020-01-24,could not determine analysis
