song_name,song_artist,track number,country,start date,end date,Analysis
Dance Monkey,Tones And I,1,United kingdom,2020-01-03,2020-01-10,Neutral
Own It (feat. Ed Sheeran &amp; Burna Boy),Stormzy,2,United kingdom,2020-01-03,2020-01-10,could not determine analysis
ROXANNE,Arizona Zervas,3,United kingdom,2020-01-03,2020-01-10,Positive
Before You Go,Lewis Capaldi,4,United kingdom,2020-01-03,2020-01-10,Negative
Don't Start Now,Dua Lipa,5,United kingdom,2020-01-03,2020-01-10,Negative
Yummy,Justin Bieber,6,United kingdom,2020-01-03,2020-01-10,Positive
everything i wanted,Billie Eilish,7,United kingdom,2020-01-03,2020-01-10,Negative
The Box,Roddy Ricch,8,United kingdom,2020-01-03,2020-01-10,Negative
Adore You,Harry Styles,9,United kingdom,2020-01-03,2020-01-10,Positive
Someone You Loved,Lewis Capaldi,10,United kingdom,2020-01-03,2020-01-10,Positive
Lose Control,MEDUZA,11,United kingdom,2020-01-03,2020-01-10,Positive
Blinding Lights,The Weeknd,12,United kingdom,2020-01-03,2020-01-10,Negative
My Oh My (feat. DaBaby),Camila Cabello,13,United kingdom,2020-01-03,2020-01-10,Neutral
Falling,Trevor Daniel,14,United kingdom,2020-01-03,2020-01-10,Positive
Ride It,Regard,15,United kingdom,2020-01-03,2020-01-10,Negative
Circles,Post Malone,16,United kingdom,2020-01-03,2020-01-10,Positive
hot girl bummer,blackbear,17,United kingdom,2020-01-03,2020-01-10,Negative
Memories,Maroon 5,18,United kingdom,2020-01-03,2020-01-10,Positive
Vossi Bop,Stormzy,19,United kingdom,2020-01-03,2020-01-10,could not determine analysis
Lights Up,Harry Styles,20,United kingdom,2020-01-03,2020-01-10,Positive
