song_name,song_artist,track number,country,start date,end date,Analysis
Dance Monkey,Tones And I,1,United kingdom,2019-11-29,2019-12-06,Neutral
Before You Go,Lewis Capaldi,2,United kingdom,2019-11-29,2019-12-06,Negative
All I Want for Christmas Is You,Mariah Carey,3,United kingdom,2019-11-29,2019-12-06,Positive
Own It (feat. Ed Sheeran &amp; Burna Boy),Stormzy,4,United kingdom,2019-11-29,2019-12-06,could not determine analysis
Last Christmas,Wham!,5,United kingdom,2019-11-29,2019-12-06,Positive
Don't Start Now,Dua Lipa,6,United kingdom,2019-11-29,2019-12-06,Negative
ROXANNE,Arizona Zervas,7,United kingdom,2019-11-29,2019-12-06,Positive
Heartless,The Weeknd,8,United kingdom,2019-11-29,2019-12-06,Negative
everything i wanted,Billie Eilish,9,United kingdom,2019-11-29,2019-12-06,Negative
Rockin' Around The Christmas Tree,Brenda Lee,10,United kingdom,2019-11-29,2019-12-06,Positive
Santa Tell Me,Ariana Grande,11,United kingdom,2019-11-29,2019-12-06,Positive
Ride It,Regard,12,United kingdom,2019-11-29,2019-12-06,Negative
It's Beginning to Look a Lot like Christmas,Michael Bublé,13,United kingdom,2019-11-29,2019-12-06,Positive
Someone You Loved,Lewis Capaldi,14,United kingdom,2019-11-29,2019-12-06,Positive
Fairytale of New York (feat. Kirsty MacColl),The Pogues,15,United kingdom,2019-11-29,2019-12-06,Positive
Do They Know It's Christmas? - 1984 Version,Band Aid,16,United kingdom,2019-11-29,2019-12-06,Negative
hot girl bummer,blackbear,17,United kingdom,2019-11-29,2019-12-06,Negative
"Down Like That (feat. Rick Ross, Lil Baby &amp; S-X)",KSI,18,United kingdom,2019-11-29,2019-12-06,could not determine analysis
Lose Control,MEDUZA,19,United kingdom,2019-11-29,2019-12-06,Positive
Blinding Lights,The Weeknd,20,United kingdom,2019-11-29,2019-12-06,Negative
