song_name,song_artist,track number,country,start date,end date,Analysis
Dance Monkey,Tones And I,1,Bulgaria,2019-12-27,2020-01-03,Neutral
OUT WEST (feat. Young Thug),JACKBOYS,2,Bulgaria,2019-12-27,2020-01-03,could not determine analysis
HIGHEST IN THE ROOM (feat. ROSALÍA &amp; Lil Baby) - REMIX,Travis Scott,3,Bulgaria,2019-12-27,2020-01-03,could not determine analysis
GANG GANG,JACKBOYS,4,Bulgaria,2019-12-27,2020-01-03,Negative
WHAT TO DO? (feat. Don Toliver),JACKBOYS,5,Bulgaria,2019-12-27,2020-01-03,Negative
Falling,Trevor Daniel,6,Bulgaria,2019-12-27,2020-01-03,Positive
Roses - Imanbek Remix,SAINt JHN,7,Bulgaria,2019-12-27,2020-01-03,Negative
Heartless,The Weeknd,8,Bulgaria,2019-12-27,2020-01-03,Negative
ROXANNE,Arizona Zervas,9,Bulgaria,2019-12-27,2020-01-03,could not determine analysis
HIGHEST IN THE ROOM,Travis Scott,10,Bulgaria,2019-12-27,2020-01-03,Positive
Blinding Lights,The Weeknd,11,Bulgaria,2019-12-27,2020-01-03,Negative
bad guy,Billie Eilish,12,Bulgaria,2019-12-27,2020-01-03,Negative
everything i wanted,Billie Eilish,13,Bulgaria,2019-12-27,2020-01-03,Negative
Ayy Macarena,Tyga,14,Bulgaria,2019-12-27,2020-01-03,Negative
Don't Start Now,Dua Lipa,15,Bulgaria,2019-12-27,2020-01-03,Negative
Señorita,Shawn Mendes,16,Bulgaria,2019-12-27,2020-01-03,Positive
Had Enough (feat. Quavo &amp; Offset),Don Toliver,17,Bulgaria,2019-12-27,2020-01-03,could not determine analysis
My Oh My (feat. DaBaby),Camila Cabello,18,Bulgaria,2019-12-27,2020-01-03,Neutral
GATTI,JACKBOYS,19,Bulgaria,2019-12-27,2020-01-03,Positive
Lamborghini,Galena,20,Bulgaria,2019-12-27,2020-01-03,Negative
