song_name,song_artist,track number,country,start date,end date,Analysis
Liberdade Provisória,Henrique &amp; Juliano,1,Brazil,2019-12-13,2019-12-20,could not determine analysis
Combatchy (feat. MC Rebecca),Anitta,2,Brazil,2019-12-13,2019-12-20,Negative
SENTADÃO,Pedro Sampaio,3,Brazil,2019-12-13,2019-12-20,Negative
Surtada - Remix Brega Funk,Dadá Boladão,4,Brazil,2019-12-13,2019-12-20,Neutral
Supera - Ao Vivo,Marília Mendonça,5,Brazil,2019-12-13,2019-12-20,Positive
Cheirosa - Ao Vivo,Jorge &amp; Mateus,6,Brazil,2019-12-13,2019-12-20,could not determine analysis
Some que ele vem atrás,Anitta,7,Brazil,2019-12-13,2019-12-20,Neutral
Gaiola É o Troco,MC Du Black,8,Brazil,2019-12-13,2019-12-20,Positive
Girassol,Priscilla Alcantara,9,Brazil,2019-12-13,2019-12-20,Neutral
Bebi Minha Bicicleta (Coração Falido) - Ao Vivo,Zé Neto &amp; Cristiano,10,Brazil,2019-12-13,2019-12-20,could not determine analysis
Verdinha,Ludmilla,11,Brazil,2019-12-13,2019-12-20,Negative
Hit Contagiante,Felipe Original,12,Brazil,2019-12-13,2019-12-20,Negative
Chama Ela (feat. Pedro Sampaio),Lexa,13,Brazil,2019-12-13,2019-12-20,Negative
3 Batidas - Ao Vivo,Guilherme &amp; Benuto,14,Brazil,2019-12-13,2019-12-20,could not determine analysis
Tijolão - Ao Vivo,Jorge &amp; Mateus,15,Brazil,2019-12-13,2019-12-20,could not determine analysis
Quarta Cadeira - Ao Vivo,Matheus &amp; Kauan,16,Brazil,2019-12-13,2019-12-20,could not determine analysis
Lençol Dobrado,João Gustavo e Murilo,17,Brazil,2019-12-13,2019-12-20,Positive
Contatinho - Ao Vivo,Leo Santana,18,Brazil,2019-12-13,2019-12-20,Neutral
Ferida Curada,Zé Neto &amp; Cristiano,19,Brazil,2019-12-13,2019-12-20,could not determine analysis
To Voando Alto,Mc Poze do Rodo,20,Brazil,2019-12-13,2019-12-20,Neutral
