song_name,song_artist,track number,country,start date,end date,Analysis
Dance Monkey,Tones And I,1,Bulgaria,2019-12-20,2019-12-27,Neutral
All I Want for Christmas Is You,Mariah Carey,2,Bulgaria,2019-12-20,2019-12-27,could not determine analysis
Heartless,The Weeknd,3,Bulgaria,2019-12-20,2019-12-27,Negative
Falling,Trevor Daniel,4,Bulgaria,2019-12-20,2019-12-27,Positive
HIGHEST IN THE ROOM,Travis Scott,5,Bulgaria,2019-12-20,2019-12-27,Positive
Last Christmas,Wham!,6,Bulgaria,2019-12-20,2019-12-27,Positive
Blinding Lights,The Weeknd,7,Bulgaria,2019-12-20,2019-12-27,Negative
Roses - Imanbek Remix,SAINt JHN,8,Bulgaria,2019-12-20,2019-12-27,Negative
ROXANNE,Arizona Zervas,9,Bulgaria,2019-12-20,2019-12-27,Positive
bad guy,Billie Eilish,10,Bulgaria,2019-12-20,2019-12-27,Negative
everything i wanted,Billie Eilish,11,Bulgaria,2019-12-20,2019-12-27,Negative
Jingle Bell Rock,BobHelms,12,Bulgaria,2019-12-20,2019-12-27,could not determine analysis
Santa Tell Me,Ariana Grande,13,Bulgaria,2019-12-20,2019-12-27,Positive
Rockin' Around The Christmas Tree,Brenda Lee,14,Bulgaria,2019-12-20,2019-12-27,Positive
Ayy Macarena,Tyga,15,Bulgaria,2019-12-20,2019-12-27,Negative
It's the Most Wonderful Time of the Year,Andy Williams,16,Bulgaria,2019-12-20,2019-12-27,Positive
Señorita,Shawn Mendes,17,Bulgaria,2019-12-20,2019-12-27,Positive
It's Beginning to Look a Lot like Christmas,Michael Bublé,18,Bulgaria,2019-12-20,2019-12-27,Positive
Don't Start Now,Dua Lipa,19,Bulgaria,2019-12-20,2019-12-27,Negative
Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,20,Bulgaria,2019-12-20,2019-12-27,could not determine analysis
