song_name,song_artist,track number,country,start date,end date,Analysis
The Box,Roddy Ricch,1,United states,2020-02-21,2020-02-28,Negative
After Hours,The Weeknd,2,United states,2020-02-21,2020-02-28,Negative
Intentions (feat. Quavo),Justin Bieber,3,United states,2020-02-21,2020-02-28,Positive
Blinding Lights,The Weeknd,4,United states,2020-02-21,2020-02-28,Negative
Life Is Good (feat. Drake),Future,5,United states,2020-02-21,2020-02-28,Positive
Blueberry Faygo,Lil Mosey,6,United states,2020-02-21,2020-02-28,Negative
ROXANNE,Arizona Zervas,7,United states,2020-02-21,2020-02-28,Positive
High Fashion (feat. Mustard),Roddy Ricch,8,United states,2020-02-21,2020-02-28,Negative
Don't Start Now,Dua Lipa,9,United states,2020-02-21,2020-02-28,Negative
Circles,Post Malone,10,United states,2020-02-21,2020-02-28,Positive
Falling,Trevor Daniel,11,United states,2020-02-21,2020-02-28,Positive
Say So,Doja Cat,12,United states,2020-02-21,2020-02-28,Positive
Dance Monkey,Tones And I,13,United states,2020-02-21,2020-02-28,Neutral
WHATS POPPIN,Jack Harlow,14,United states,2020-02-21,2020-02-28,Negative
No Time To Die,Billie Eilish,15,United states,2020-02-21,2020-02-28,Negative
Godzilla (feat. Juice WRLD),Eminem,16,United states,2020-02-21,2020-02-28,Neutral
everything i wanted,Billie Eilish,17,United states,2020-02-21,2020-02-28,Negative
BOP,DaBaby,18,United states,2020-02-21,2020-02-28,Negative
Suicidal,YNW Melly,19,United states,2020-02-21,2020-02-28,Negative
Adore You,Harry Styles,20,United states,2020-02-21,2020-02-28,Positive
