song_name,song_artist,track number,country,start date,end date,Analysis
Toosie Slide,Drake,1,United states,2020-04-17,2020-04-24,Positive
ROCKSTAR (feat. Roddy Ricch),DaBaby,2,United states,2020-04-17,2020-04-24,Positive
Blueberry Faygo,Lil Mosey,3,United states,2020-04-17,2020-04-24,Negative
Blinding Lights,The Weeknd,4,United states,2020-04-17,2020-04-24,Negative
The Box,Roddy Ricch,5,United states,2020-04-17,2020-04-24,Negative
Roses - Imanbek Remix,SAINt JHN,6,United states,2020-04-17,2020-04-24,Negative
WHATS POPPIN,Jack Harlow,7,United states,2020-04-17,2020-04-24,Negative
@ MEH,Playboi Carti,8,United states,2020-04-17,2020-04-24,Negative
Say So,Doja Cat,9,United states,2020-04-17,2020-04-24,Positive
Don't Start Now,Dua Lipa,10,United states,2020-04-17,2020-04-24,Negative
FIND MY WAY,DaBaby,11,United states,2020-04-17,2020-04-24,Positive
Savage,Megan Thee Stallion,12,United states,2020-04-17,2020-04-24,Negative
death bed (coffee for your head) (feat. beabadoobee),Powfu,13,United states,2020-04-17,2020-04-24,could not determine analysis
Walk Em Down (feat. Roddy Ricch),NLE Choppa,14,United states,2020-04-17,2020-04-24,Negative
Circles,Post Malone,15,United states,2020-04-17,2020-04-24,Positive
Sunday Best,Surfaces,16,United states,2020-04-17,2020-04-24,Positive
Intentions (feat. Quavo),Justin Bieber,17,United states,2020-04-17,2020-04-24,Positive
Life Is Good (feat. Drake),Future,18,United states,2020-04-17,2020-04-24,Positive
PICK UP (feat. Quavo),DaBaby,19,United states,2020-04-17,2020-04-24,Negative
Falling,Trevor Daniel,20,United states,2020-04-17,2020-04-24,Positive
