song_name,song_artist,track number,country,start date,end date,Analysis
Heartless,The Weeknd,1,Bulgaria,2019-11-29,2019-12-06,Negative
Blinding Lights,The Weeknd,2,Bulgaria,2019-11-29,2019-12-06,Negative
Dance Monkey,Tones And I,3,Bulgaria,2019-11-29,2019-12-06,Neutral
HIGHEST IN THE ROOM,Travis Scott,4,Bulgaria,2019-11-29,2019-12-06,Positive
everything i wanted,Billie Eilish,5,Bulgaria,2019-11-29,2019-12-06,Negative
ROXANNE,Arizona Zervas,6,Bulgaria,2019-11-29,2019-12-06,Positive
Don't Start Now,Dua Lipa,7,Bulgaria,2019-11-29,2019-12-06,Negative
bad guy,Billie Eilish,8,Bulgaria,2019-11-29,2019-12-06,Negative
Falling,Trevor Daniel,9,Bulgaria,2019-11-29,2019-12-06,Positive
Poludyavash,Malkata,10,Bulgaria,2019-11-29,2019-12-06,Negative
Ella Ella,DARA,11,Bulgaria,2019-11-29,2019-12-06,Positive
Señorita,Shawn Mendes,12,Bulgaria,2019-11-29,2019-12-06,Positive
All I Want for Christmas Is You,Mariah Carey,13,Bulgaria,2019-11-29,2019-12-06,Positive
Lamborghini,Galena,14,Bulgaria,2019-11-29,2019-12-06,Negative
Circles,Post Malone,15,Bulgaria,2019-11-29,2019-12-06,Positive
Someone You Loved,Lewis Capaldi,16,Bulgaria,2019-11-29,2019-12-06,Positive
Lalala,Y2K,17,Bulgaria,2019-11-29,2019-12-06,Positive
Lose You To Love Me,Selena Gomez,18,Bulgaria,2019-11-29,2019-12-06,Positive
Taka ni se pada,Preslava,19,Bulgaria,2019-11-29,2019-12-06,Negative
Liar,Camila Cabello,20,Bulgaria,2019-11-29,2019-12-06,Negative
