song_name,song_artist,track number,country,start date,end date,Analysis
Heartless,The Weeknd,1,United states,2019-11-29,2019-12-06,Negative
ROXANNE,Arizona Zervas,2,United states,2019-11-29,2019-12-06,Positive
Blinding Lights,The Weeknd,3,United states,2019-11-29,2019-12-06,Negative
Circles,Post Malone,4,United states,2019-11-29,2019-12-06,Positive
everything i wanted,Billie Eilish,5,United states,2019-11-29,2019-12-06,Negative
Falling,Trevor Daniel,6,United states,2019-11-29,2019-12-06,Positive
HIGHEST IN THE ROOM,Travis Scott,7,United states,2019-11-29,2019-12-06,Positive
BOP,DaBaby,8,United states,2019-11-29,2019-12-06,Negative
All I Want for Christmas Is You,Mariah Carey,9,United states,2019-11-29,2019-12-06,Positive
Bandit (with YoungBoy Never Broke Again),Juice WRLD,10,United states,2019-11-29,2019-12-06,Positive
Dance Monkey,Tones And I,11,United states,2019-11-29,2019-12-06,could not determine analysis
hot girl bummer,blackbear,12,United states,2019-11-29,2019-12-06,could not determine analysis
Someone You Loved,Lewis Capaldi,13,United states,2019-11-29,2019-12-06,could not determine analysis
Lose You To Love Me,Selena Gomez,14,United states,2019-11-29,2019-12-06,Positive
Rockin' Around The Christmas Tree,Brenda Lee,15,United states,2019-11-29,2019-12-06,could not determine analysis
Memories,Maroon 5,16,United states,2019-11-29,2019-12-06,Positive
Jingle Bell Rock,BobHelms,17,United states,2019-11-29,2019-12-06,could not determine analysis
Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,18,United states,2019-11-29,2019-12-06,could not determine analysis
Santa Tell Me,Ariana Grande,19,United states,2019-11-29,2019-12-06,Positive
Ballin' (with Roddy Ricch),Mustard,20,United states,2019-11-29,2019-12-06,Positive
