song_name,song_artist,track number,country,start date,end date,Analysis
Life Is Good (feat. Drake),Future,1,Bulgaria,2020-01-10,2020-01-17,Positive
The Box,Roddy Ricch,2,Bulgaria,2020-01-10,2020-01-17,Negative
Dance Monkey,Tones And I,3,Bulgaria,2020-01-10,2020-01-17,Neutral
Rare,Selena Gomez,4,Bulgaria,2020-01-10,2020-01-17,Positive
Roses - Imanbek Remix,SAINt JHN,5,Bulgaria,2020-01-10,2020-01-17,Negative
Yummy,Justin Bieber,6,Bulgaria,2020-01-10,2020-01-17,Positive
Falling,Trevor Daniel,7,Bulgaria,2020-01-10,2020-01-17,Positive
Blinding Lights,The Weeknd,8,Bulgaria,2020-01-10,2020-01-17,Negative
Ayy Macarena,Tyga,9,Bulgaria,2020-01-10,2020-01-17,Negative
Don't Start Now,Dua Lipa,10,Bulgaria,2020-01-10,2020-01-17,Negative
You should be sad,Halsey,11,Bulgaria,2020-01-10,2020-01-17,Negative
Heartless,The Weeknd,12,Bulgaria,2020-01-10,2020-01-17,Negative
ROXANNE,Arizona Zervas,13,Bulgaria,2020-01-10,2020-01-17,Positive
everything i wanted,Billie Eilish,14,Bulgaria,2020-01-10,2020-01-17,Negative
HIGHEST IN THE ROOM,Travis Scott,15,Bulgaria,2020-01-10,2020-01-17,Positive
bad guy,Billie Eilish,16,Bulgaria,2020-01-10,2020-01-17,Negative
Lose You To Love Me,Selena Gomez,17,Bulgaria,2020-01-10,2020-01-17,Positive
My Oh My (feat. DaBaby),Camila Cabello,18,Bulgaria,2020-01-10,2020-01-17,Neutral
HIGHEST IN THE ROOM (feat. ROSALÍA &amp; Lil Baby) - REMIX,Travis Scott,19,Bulgaria,2020-01-10,2020-01-17,could not determine analysis
Señorita,Shawn Mendes,20,Bulgaria,2020-01-10,2020-01-17,Positive
