song_name,song_artist,track number,country,start date,end date,Analysis
Toosie Slide,Drake,1,United states,2020-04-17,2020-04-24,Positive
ROCKSTAR (feat. Roddy Ricch),DaBaby,2,United states,2020-04-17,2020-04-24,Positive
Blueberry Faygo,Lil Mosey,3,United states,2020-04-17,2020-04-24,Negative
Blinding Lights,The Weeknd,4,United states,2020-04-17,2020-04-24,Negative
The Box,Roddy Ricch,5,United states,2020-04-17,2020-04-24,Negative
Roses - Imanbek Remix,SAINt JHN,6,United states,2020-04-17,2020-04-24,Negative
WHATS POPPIN,Jack Harlow,7,United states,2020-04-17,2020-04-24,Negative
@ MEH,Playboi Carti,8,United states,2020-04-17,2020-04-24,Negative
Say So,Doja Cat,9,United states,2020-04-17,2020-04-24,Positive
Don't Start Now,Dua Lipa,10,United states,2020-04-17,2020-04-24,Negative
FIND MY WAY,DaBaby,11,United states,2020-04-17,2020-04-24,Positive
Savage,Megan Thee Stallion,12,United states,2020-04-17,2020-04-24,Negative
death bed (coffee for your head) (feat. beabadoobee),Powfu,13,United states,2020-04-17,2020-04-24,Positive
Walk Em Down (feat. Roddy Ricch),NLE Choppa,14,United states,2020-04-17,2020-04-24,Negative
Circles,Post Malone,15,United states,2020-04-17,2020-04-24,Positive
Sunday Best,Surfaces,16,United states,2020-04-17,2020-04-24,Positive
Intentions (feat. Quavo),Justin Bieber,17,United states,2020-04-17,2020-04-24,Positive
Life Is Good (feat. Drake),Future,18,United states,2020-04-17,2020-04-24,Positive
PICK UP (feat. Quavo),DaBaby,19,United states,2020-04-17,2020-04-24,Negative
Falling,Trevor Daniel,20,United states,2020-04-17,2020-04-24,Positive
THE SCOTTS,THE SCOTTS,1,United states,2020-04-24,2020-05-01,Positive
Righteous,Juice WRLD,2,United states,2020-04-24,2020-05-01,Negative
goosebumps,Travis Scott,8,United states,2020-04-24,2020-05-01,Positive
SICKO MODE,Travis Scott,12,United states,2020-04-24,2020-05-01,Positive
HIGHEST IN THE ROOM,Travis Scott,13,United states,2020-04-24,2020-05-01,Positive
Pain 1993 (with Playboi Carti),Drake,3,United states,2020-05-01,2020-05-08,Positive
Savage Remix (feat. Beyoncé),Megan Thee Stallion,5,United states,2020-05-01,2020-05-08,Positive
Chicago Freestyle (feat. Giveon),Drake,10,United states,2020-05-01,2020-05-08,Negative
Be Kind (with Halsey),Marshmello,13,United states,2020-05-01,2020-05-08,Positive
D4L,Future,15,United states,2020-05-01,2020-05-08,Positive
Demons (feat. Fivio Foreign &amp; Sosa Geek),Drake,16,United states,2020-05-01,2020-05-08,could not determine analysis
Time Flies,Drake,17,United states,2020-05-01,2020-05-08,Positive
Desires (with Future),Drake,18,United states,2020-05-01,2020-05-08,Positive
Not You Too (feat. Chris Brown),Drake,20,United states,2020-05-01,2020-05-08,Positive
Stuck with U (with Justin Bieber),Ariana Grande,3,United states,2020-05-08,2020-05-15,Negative
GOOBA,6ix9ine,4,United states,2020-05-08,2020-05-15,Negative
After Party,Don Toliver,14,United states,2020-05-08,2020-05-15,Positive
Party Girl,StaySolidRocky,15,United states,2020-05-08,2020-05-15,Positive
Say So (feat. Nicki Minaj),Doja Cat,19,United states,2020-05-08,2020-05-15,Positive
