song_name,song_artist,track number,country,start date,end date,Analysis
Heartless,The Weeknd,1,Bulgaria,2019-12-06,2019-12-13,Negative
Dance Monkey,Tones And I,2,Bulgaria,2019-12-06,2019-12-13,Neutral
Куча марка,Boro Purvi,3,Bulgaria,2019-12-06,2019-12-13,Neutral
Blinding Lights,The Weeknd,4,Bulgaria,2019-12-06,2019-12-13,Negative
HIGHEST IN THE ROOM,Travis Scott,5,Bulgaria,2019-12-06,2019-12-13,Positive
Superintro,Boro Purvi,6,Bulgaria,2019-12-06,2019-12-13,Positive
Майко Майко,Boro Purvi,7,Bulgaria,2019-12-06,2019-12-13,Neutral
27 Club,Boro Purvi,8,Bulgaria,2019-12-06,2019-12-13,Positive
Lucid Dreams,Juice WRLD,9,Bulgaria,2019-12-06,2019-12-13,Positive
Вс искат да са лоши,Boro Purvi,10,Bulgaria,2019-12-06,2019-12-13,Positive
bad guy,Billie Eilish,11,Bulgaria,2019-12-06,2019-12-13,Negative
Falling,Trevor Daniel,12,Bulgaria,2019-12-06,2019-12-13,Positive
Señorita,Shawn Mendes,13,Bulgaria,2019-12-06,2019-12-13,Positive
everything i wanted,Billie Eilish,14,Bulgaria,2019-12-06,2019-12-13,Negative
Сметката,Boro Purvi,15,Bulgaria,2019-12-06,2019-12-13,Positive
ROXANNE,Arizona Zervas,16,Bulgaria,2019-12-06,2019-12-13,Positive
Seen,Boro Purvi,17,Bulgaria,2019-12-06,2019-12-13,Neutral
Лапешки филм / Съвпадения,Boro Purvi,18,Bulgaria,2019-12-06,2019-12-13,Negative
Don't Start Now,Dua Lipa,19,Bulgaria,2019-12-06,2019-12-13,Negative
Аз ги убих,Boro Purvi,20,Bulgaria,2019-12-06,2019-12-13,Neutral
