song_name,song_artist,track number,country,start date,end date,Analysis
A Gente Fez Amor - Ao Vivo,Gusttavo Lima,1,Brazil,2020-04-24,2020-05-01,could not determine analysis
Don't Start Now,Dua Lipa,2,Brazil,2020-04-24,2020-05-01,Negative
Liberdade Provisória - Ao Vivo,Henrique &amp; Juliano,3,Brazil,2020-04-24,2020-05-01,could not determine analysis
BRABA,Luísa Sonza,4,Brazil,2020-04-24,2020-05-01,could not determine analysis
Tudo no Sigilo,Vytinho NG,5,Brazil,2020-04-24,2020-05-01,Negative
Rave de Favela (feat. BEAM),Major Lazer,6,Brazil,2020-04-24,2020-05-01,Negative
Graveto - Ao Vivo,Marília Mendonça,7,Brazil,2020-04-24,2020-05-01,could not determine analysis
Litrão - Ao Vivo,Matheus &amp; Kauan,8,Brazil,2020-04-24,2020-05-01,could not determine analysis
S de Saudade,Luíza &amp; Maurílio,9,Brazil,2020-04-24,2020-05-01,could not determine analysis
água com açúcar - ao vivo,Luan Santana,10,Brazil,2020-04-24,2020-05-01,could not determine analysis
Bebi Minha Bicicleta (Coração Falido) - Ao Vivo,Zé Neto &amp; Cristiano,11,Brazil,2020-04-24,2020-05-01,could not determine analysis
Te Prometo,Dennis DJ,12,Brazil,2020-04-24,2020-05-01,Neutral
Ranking,Jorge &amp; Mateus,13,Brazil,2020-04-24,2020-05-01,could not determine analysis
Roses - Imanbek Remix,SAINt JHN,14,Brazil,2020-04-24,2020-05-01,Negative
Com ou Sem Mim - Ao Vivo,Gustavo Mioto,15,Brazil,2020-04-24,2020-05-01,Negative
Volta por Baixo - Ao Vivo,Henrique &amp; Juliano,16,Brazil,2020-04-24,2020-05-01,could not determine analysis
SENTADÃO,Pedro Sampaio,17,Brazil,2020-04-24,2020-05-01,Negative
Dance Monkey,Tones And I,18,Brazil,2020-04-24,2020-05-01,Neutral
Cheirosa - Ao Vivo,Jorge &amp; Mateus,19,Brazil,2020-04-24,2020-05-01,could not determine analysis
Break My Heart,Dua Lipa,20,Brazil,2020-04-24,2020-05-01,Positive
