song_name,song_artist,track number,country,start date,end date,Analysis
The Box,Roddy Ricch,1,Bulgaria,2020-01-31,2020-02-07,Negative
Godzilla (feat. Juice WRLD),Eminem,2,Bulgaria,2020-01-31,2020-02-07,Neutral
Life Is Good (feat. Drake),Future,3,Bulgaria,2020-01-31,2020-02-07,Positive
Blinding Lights,The Weeknd,4,Bulgaria,2020-01-31,2020-02-07,Negative
Dance Monkey,Tones And I,5,Bulgaria,2020-01-31,2020-02-07,Neutral
Falling,Trevor Daniel,6,Bulgaria,2020-01-31,2020-02-07,Positive
everything i wanted,Billie Eilish,7,Bulgaria,2020-01-31,2020-02-07,Negative
Physical,Dua Lipa,8,Bulgaria,2020-01-31,2020-02-07,Positive
Roses - Imanbek Remix,SAINt JHN,9,Bulgaria,2020-01-31,2020-02-07,Negative
Don't Start Now,Dua Lipa,10,Bulgaria,2020-01-31,2020-02-07,Negative
Yummy,Justin Bieber,11,Bulgaria,2020-01-31,2020-02-07,Positive
ROXANNE,Arizona Zervas,12,Bulgaria,2020-01-31,2020-02-07,Positive
bad guy,Billie Eilish,13,Bulgaria,2020-01-31,2020-02-07,Negative
Ayy Macarena,Tyga,14,Bulgaria,2020-01-31,2020-02-07,Negative
HIGHEST IN THE ROOM,Travis Scott,15,Bulgaria,2020-01-31,2020-02-07,Positive
You should be sad,Halsey,16,Bulgaria,2020-01-31,2020-02-07,Negative
My Oh My (feat. DaBaby),Camila Cabello,17,Bulgaria,2020-01-31,2020-02-07,Neutral
Lose Control,MEDUZA,18,Bulgaria,2020-01-31,2020-02-07,Positive
Heartless,The Weeknd,19,Bulgaria,2020-01-31,2020-02-07,Negative
Señorita,Shawn Mendes,20,Bulgaria,2020-01-31,2020-02-07,Positive
