song_name,song_artist,track number,country,start date,end date,Analysis
Futsal Shuffle 2020,Lil Uzi Vert,1,United states,2019-12-13,2019-12-20,Negative
ROXANNE,Arizona Zervas,2,United states,2019-12-13,2019-12-20,Positive
Adore You,Harry Styles,3,United states,2019-12-13,2019-12-20,Positive
Circles,Post Malone,4,United states,2019-12-13,2019-12-20,Positive
Watermelon Sugar,Harry Styles,5,United states,2019-12-13,2019-12-20,Positive
Bandit (with YoungBoy Never Broke Again),Juice WRLD,6,United states,2019-12-13,2019-12-20,could not determine analysis
The Box,Roddy Ricch,7,United states,2019-12-13,2019-12-20,Negative
Falling,Trevor Daniel,8,United states,2019-12-13,2019-12-20,Positive
BOP,DaBaby,9,United states,2019-12-13,2019-12-20,Negative
All I Want for Christmas Is You,Mariah Carey,10,United states,2019-12-13,2019-12-20,Positive
Falling,Harry Styles,11,United states,2019-12-13,2019-12-20,Negative
HIGHEST IN THE ROOM,Travis Scott,12,United states,2019-12-13,2019-12-20,Positive
Lucid Dreams,Juice WRLD,13,United states,2019-12-13,2019-12-20,Positive
Lights Up,Harry Styles,14,United states,2019-12-13,2019-12-20,Positive
Dance Monkey,Tones And I,15,United states,2019-12-13,2019-12-20,Neutral
everything i wanted,Billie Eilish,16,United states,2019-12-13,2019-12-20,Negative
Heartless,The Weeknd,17,United states,2019-12-13,2019-12-20,Negative
Blinding Lights,The Weeknd,18,United states,2019-12-13,2019-12-20,Negative
Rockin' Around The Christmas Tree,Brenda Lee,19,United states,2019-12-13,2019-12-20,Positive
Cherry,Harry Styles,20,United states,2019-12-13,2019-12-20,Positive
