song_name,song_artist,track number,country,start date,end date,Analysis
Toosie Slide,Drake,1,Bulgaria,2020-04-03,2020-04-10,Positive
Blinding Lights,The Weeknd,2,Bulgaria,2020-04-03,2020-04-10,Negative
Roses - Imanbek Remix,SAINt JHN,3,Bulgaria,2020-04-03,2020-04-10,Negative
The Box,Roddy Ricch,4,Bulgaria,2020-04-03,2020-04-10,Negative
Don't Start Now,Dua Lipa,5,Bulgaria,2020-04-03,2020-04-10,Negative
Blueberry Faygo,Lil Mosey,6,Bulgaria,2020-04-03,2020-04-10,Negative
Break My Heart,Dua Lipa,7,Bulgaria,2020-04-03,2020-04-10,Positive
Physical,Dua Lipa,8,Bulgaria,2020-04-03,2020-04-10,Positive
Savage,Megan Thee Stallion,9,Bulgaria,2020-04-03,2020-04-10,Negative
Godzilla (feat. Juice WRLD),Eminem,10,Bulgaria,2020-04-03,2020-04-10,Neutral
Falling,Trevor Daniel,11,Bulgaria,2020-04-03,2020-04-10,Positive
Say So,Doja Cat,12,Bulgaria,2020-04-03,2020-04-10,Positive
Boss Bitch,Doja Cat,13,Bulgaria,2020-04-03,2020-04-10,Negative
Life Is Good (feat. Drake),Future,14,Bulgaria,2020-04-03,2020-04-10,Positive
Dance Monkey,Tones And I,15,Bulgaria,2020-04-03,2020-04-10,Neutral
In Your Eyes,The Weeknd,16,Bulgaria,2020-04-03,2020-04-10,Negative
death bed (coffee for your head) (feat. beabadoobee),Powfu,17,Bulgaria,2020-04-03,2020-04-10,Positive
ROXANNE,Arizona Zervas,18,Bulgaria,2020-04-03,2020-04-10,Positive
After Hours,The Weeknd,19,Bulgaria,2020-04-03,2020-04-10,Negative
WHATS POPPIN,Jack Harlow,20,Bulgaria,2020-04-03,2020-04-10,Negative
