song_name,song_artist,track number,country,start date,end date,Analysis
Blinding Lights,The Weeknd,1,United kingdom,2020-03-13,2020-03-20,Negative
Roses - Imanbek Remix,SAINt JHN,2,United kingdom,2020-03-13,2020-03-20,Negative
The Box,Roddy Ricch,3,United kingdom,2020-03-13,2020-03-20,Negative
Rain,Aitch,4,United kingdom,2020-03-13,2020-03-20,Negative
Say So,Doja Cat,5,United kingdom,2020-03-13,2020-03-20,Positive
Dance Monkey,Tones And I,6,United kingdom,2020-03-13,2020-03-20,Neutral
Intentions (feat. Quavo),Justin Bieber,7,United kingdom,2020-03-13,2020-03-20,Positive
Don't Start Now,Dua Lipa,8,United kingdom,2020-03-13,2020-03-20,Negative
Godzilla (feat. Juice WRLD),Eminem,9,United kingdom,2020-03-13,2020-03-20,Neutral
Before You Go,Lewis Capaldi,10,United kingdom,2020-03-13,2020-03-20,Negative
Lonely,Joel Corry,11,United kingdom,2020-03-13,2020-03-20,could not determine analysis
Physical,Dua Lipa,12,United kingdom,2020-03-13,2020-03-20,could not determine analysis
Own It (feat. Ed Sheeran &amp; Burna Boy),Stormzy,13,United kingdom,2020-03-13,2020-03-20,could not determine analysis
Blueberry Faygo,Lil Mosey,14,United kingdom,2020-03-13,2020-03-20,Negative
Adore You,Harry Styles,15,United kingdom,2020-03-13,2020-03-20,Positive
Someone You Loved,Lewis Capaldi,16,United kingdom,2020-03-13,2020-03-20,Positive
Life Is Good (feat. Drake),Future,17,United kingdom,2020-03-13,2020-03-20,Positive
No Time To Die,Billie Eilish,18,United kingdom,2020-03-13,2020-03-20,Negative
You should be sad,Halsey,19,United kingdom,2020-03-13,2020-03-20,Negative
ROXANNE,Arizona Zervas,20,United kingdom,2020-03-13,2020-03-20,Positive
