song_name,song_artist,track number,country,start date,end date,Analysis
Blinding Lights,The Weeknd,1,United kingdom,2020-02-21,2020-02-28,Negative
No Time To Die,Billie Eilish,2,United kingdom,2020-02-21,2020-02-28,Negative
The Box,Roddy Ricch,3,United kingdom,2020-02-21,2020-02-28,Negative
Roses - Imanbek Remix,SAINt JHN,4,United kingdom,2020-02-21,2020-02-28,Negative
Before You Go,Lewis Capaldi,5,United kingdom,2020-02-21,2020-02-28,Negative
Don't Start Now,Dua Lipa,6,United kingdom,2020-02-21,2020-02-28,could not determine analysis
Own It (feat. Ed Sheeran &amp; Burna Boy),Stormzy,7,United kingdom,2020-02-21,2020-02-28,could not determine analysis
Intentions (feat. Quavo),Justin Bieber,8,United kingdom,2020-02-21,2020-02-28,Positive
Dance Monkey,Tones And I,9,United kingdom,2020-02-21,2020-02-28,Neutral
Someone You Loved,Lewis Capaldi,10,United kingdom,2020-02-21,2020-02-28,Positive
Life Is Good (feat. Drake),Future,11,United kingdom,2020-02-21,2020-02-28,Positive
Adore You,Harry Styles,12,United kingdom,2020-02-21,2020-02-28,Positive
Godzilla (feat. Juice WRLD),Eminem,13,United kingdom,2020-02-21,2020-02-28,Neutral
everything i wanted,Billie Eilish,14,United kingdom,2020-02-21,2020-02-28,Negative
After Hours,The Weeknd,15,United kingdom,2020-02-21,2020-02-28,Negative
Lonely,Joel Corry,16,United kingdom,2020-02-21,2020-02-28,Negative
You should be sad,Halsey,17,United kingdom,2020-02-21,2020-02-28,Negative
ROXANNE,Arizona Zervas,18,United kingdom,2020-02-21,2020-02-28,Positive
Say So,Doja Cat,19,United kingdom,2020-02-21,2020-02-28,Positive
My Oh My (feat. DaBaby),Camila Cabello,20,United kingdom,2020-02-21,2020-02-28,Neutral
