song_name,song_artist,track number,country,start date,end date,Analysis
Dance Monkey,Tones And I,1,United kingdom,2019-12-06,2019-12-13,Neutral
All I Want for Christmas Is You,Mariah Carey,2,United kingdom,2019-12-06,2019-12-13,Positive
Last Christmas,Wham!,3,United kingdom,2019-12-06,2019-12-13,Positive
Own It (feat. Ed Sheeran &amp; Burna Boy),Stormzy,4,United kingdom,2019-12-06,2019-12-13,could not determine analysis
ROXANNE,Arizona Zervas,5,United kingdom,2019-12-06,2019-12-13,Positive
Before You Go,Lewis Capaldi,6,United kingdom,2019-12-06,2019-12-13,Negative
Don't Start Now,Dua Lipa,7,United kingdom,2019-12-06,2019-12-13,Negative
Rockin' Around The Christmas Tree,Brenda Lee,8,United kingdom,2019-12-06,2019-12-13,Positive
It's Beginning to Look a Lot like Christmas,Michael Bublé,9,United kingdom,2019-12-06,2019-12-13,Positive
Someone You Loved,Lewis Capaldi,10,United kingdom,2019-12-06,2019-12-13,Positive
Fairytale of New York (feat. Kirsty MacColl),The Pogues,11,United kingdom,2019-12-06,2019-12-13,Positive
Santa Tell Me,Ariana Grande,12,United kingdom,2019-12-06,2019-12-13,Positive
Do They Know It's Christmas? - 1984 Version,Band Aid,13,United kingdom,2019-12-06,2019-12-13,Negative
Lucid Dreams,Juice WRLD,14,United kingdom,2019-12-06,2019-12-13,Positive
It's the Most Wonderful Time of the Year,Andy Williams,15,United kingdom,2019-12-06,2019-12-13,Positive
everything i wanted,Billie Eilish,16,United kingdom,2019-12-06,2019-12-13,Negative
Adore You,Harry Styles,17,United kingdom,2019-12-06,2019-12-13,Positive
Ride It,Regard,18,United kingdom,2019-12-06,2019-12-13,Negative
Merry Christmas Everyone,Shakin' Stevens,19,United kingdom,2019-12-06,2019-12-13,Positive
Driving Home for Christmas - 2019 Remaster,Chris Rea,20,United kingdom,2019-12-06,2019-12-13,Negative
