song_name,song_artist,track number,country,start date,end date,Analysis
Toosie Slide,Drake,1,Bulgaria,2020-04-10,2020-04-17,Positive
Blinding Lights,The Weeknd,2,Bulgaria,2020-04-10,2020-04-17,Negative
Roses - Imanbek Remix,SAINt JHN,3,Bulgaria,2020-04-10,2020-04-17,could not determine analysis
The Box,Roddy Ricch,4,Bulgaria,2020-04-10,2020-04-17,Negative
Blueberry Faygo,Lil Mosey,5,Bulgaria,2020-04-10,2020-04-17,Negative
Don't Start Now,Dua Lipa,6,Bulgaria,2020-04-10,2020-04-17,Negative
Boyfriend,Selena Gomez,7,Bulgaria,2020-04-10,2020-04-17,Positive
Savage,Megan Thee Stallion,8,Bulgaria,2020-04-10,2020-04-17,Negative
Break My Heart,Dua Lipa,9,Bulgaria,2020-04-10,2020-04-17,Positive
Godzilla (feat. Juice WRLD),Eminem,10,Bulgaria,2020-04-10,2020-04-17,Neutral
Life Is Good (feat. Drake),Future,11,Bulgaria,2020-04-10,2020-04-17,Positive
Falling,Trevor Daniel,12,Bulgaria,2020-04-10,2020-04-17,Positive
Physical,Dua Lipa,13,Bulgaria,2020-04-10,2020-04-17,Positive
Say So,Doja Cat,14,Bulgaria,2020-04-10,2020-04-17,Positive
Boss Bitch,Doja Cat,15,Bulgaria,2020-04-10,2020-04-17,Negative
In Your Eyes,The Weeknd,16,Bulgaria,2020-04-10,2020-04-17,Negative
Dance Monkey,Tones And I,17,Bulgaria,2020-04-10,2020-04-17,Neutral
ROXANNE,Arizona Zervas,18,Bulgaria,2020-04-10,2020-04-17,Positive
death bed (coffee for your head) (feat. beabadoobee),Powfu,19,Bulgaria,2020-04-10,2020-04-17,Positive
WHATS POPPIN,Jack Harlow,20,Bulgaria,2020-04-10,2020-04-17,Negative
