song_name,song_artist,track number,country,start date,end date,Analysis
The Box,Roddy Ricch,1,Bulgaria,2020-02-07,2020-02-14,Negative
Godzilla (feat. Juice WRLD),Eminem,2,Bulgaria,2020-02-07,2020-02-14,Neutral
Blinding Lights,The Weeknd,3,Bulgaria,2020-02-07,2020-02-14,Negative
Life Is Good (feat. Drake),Future,4,Bulgaria,2020-02-07,2020-02-14,Positive
Dance Monkey,Tones And I,5,Bulgaria,2020-02-07,2020-02-14,Neutral
Roses - Imanbek Remix,SAINt JHN,6,Bulgaria,2020-02-07,2020-02-14,Negative
Don't Start Now,Dua Lipa,7,Bulgaria,2020-02-07,2020-02-14,Negative
Falling,Trevor Daniel,8,Bulgaria,2020-02-07,2020-02-14,Positive
everything i wanted,Billie Eilish,9,Bulgaria,2020-02-07,2020-02-14,Negative
Physical,Dua Lipa,10,Bulgaria,2020-02-07,2020-02-14,Positive
ROXANNE,Arizona Zervas,11,Bulgaria,2020-02-07,2020-02-14,Positive
CAK CAK,V:RGO,12,Bulgaria,2020-02-07,2020-02-14,Neutral
Yummy,Justin Bieber,13,Bulgaria,2020-02-07,2020-02-14,Positive
bad guy,Billie Eilish,14,Bulgaria,2020-02-07,2020-02-14,Negative
Intentions,Justin Bieber,15,Bulgaria,2020-02-07,2020-02-14,could not determine analysis
66,V:RGO,16,Bulgaria,2020-02-07,2020-02-14,Positive
500 KONQ / MANSION,V:RGO,17,Bulgaria,2020-02-07,2020-02-14,Negative
DOBRE MI E,V:RGO,18,Bulgaria,2020-02-07,2020-02-14,Negative
Ayy Macarena,Tyga,19,Bulgaria,2020-02-07,2020-02-14,Negative
Lose Control,MEDUZA,20,Bulgaria,2020-02-07,2020-02-14,Positive
